race_id,win_market_id
29636605.1500,166881020
29636475.1520,166874734
29611472.1225,165980476
29611422.1625,165979699
29610686.0013,165955610
29611422.1700,165979704
29611456.1205,165979883
29610684.0025,165955494
29610684.0054,165955495
29611456.1235,165979888
29611618.1915,165984181
29610684.2327,165955492
29610684.2355,165955493
29611951.2112,165993688
29610684.2300,165955491
29637065.1450,166898729
29611618.1715,165984161
29610658.0317,165955271
29611618.1845,165984176
29550797.1913,164232809
29610686.0042,165955611
29611984.1925,165993990
29611984.1955,165993991
29611618.1745,165984166
29610686.2315,165955608
29610686.2344,165955609
29636605.1245,166881000
29636775.2045,166887747
29636600.1455,166880867
29610658.0030,165955265
29610658.0057,165955266
29752213.2031,170152536
29637009.1430,166897848
29610658.0249,165955270
29610658.0153,165955268
29636780.2111,166887987
29610639.1945,165955193
29610681.0211,165955302
29610681.0239,165955303
29610022.1650,165935337
29611423.1530,165979754
29611951.2016,165993682
29550797.1653,164232805
29610684.0220,165955498
29638127.1815,166942615
29610658.0000,165955264
29611951.1916,165993676
29611951.1946,165993679
29610681.0019,165955298
29611423.1320,165979734
29611618.2015,165984191
29611984.2125,165993994
29611422.1830,165979719
29610686.0112,165955612
29611984.2155,165993995
29610658.0221,165955269
29611424.1330,165979807
29611618.1945,165984186
29611472.1505,165980501
29611472.1540,165980506
29611951.1817,165993670
29611423.1355,165979739
29611951.1846,165993673
29580117.1930,165010006
29627450.2028,166518832
29611984.2025,165993992
29611984.2055,165993993
29610658.0125,165955267
29611984.2225,165993996
29610681.0115,165955300
29610681.0143,165955301
29611951.2045,165993685
29611456.1415,165979903
29611423.1245,165979729
29611472.1435,165980496
29610681.0047,165955299
29611618.2045,165987043
29611951.1720,165993664
29611951.1749,165993667
29611456.1305,165979893
29611456.1340,165979898
29611984.1855,165993989
29639232.1405,166979637
29611422.1900,165979724
29611472.1255,165980481
29611472.1330,165980486
29611472.1405,165980491
29610684.0123,165955496
29611422.1550,165979694
29611984.2255,165993997
29611459.1500,165980006
29610686.0212,165955614
29610686.0242,165955615
29611423.1425,165979744
29752806.1010,170171631
29954576.2046,172023301
29752213.1831,170152524
29629569.1445,166593635
29752704.1450,170166846
29752077.1405,170147029
29963753.1110,172173860
29752217.1652,170152886
29636775.2115,166887750
29611459.1320,165979985
29611459.1250,165979978
29611722.1920,165987309
29611722.1817,165987305
29611722.1707,165987301
29636205.2045,166863807
29612116.0014,166005692
29611971.0211,165993805
29612609.1820,166024192
29612838.1325,166033796
29611971.0143,165993804
29612772.1310,166029637
29612609.1650,166024177
29611997.2150,165994411
29612609.1850,166024197
29636600.1150,166880857
29611722.1557,165987297
29611699.1440,165987291
29611699.1330,165987287
29611699.1255,165987285
29611424.1405,165979814
29637082.1550,166898839
29638399.0346,166952044
29612838.1255,166033791
29636605.1530,166881025
29610373.1650,165945188
29610373.1725,165945193
29611993.0220,165994288
29611424.1130,165979779
29612772.1415,166029647
29612772.1450,166029652
29611971.2323,165993799
29611459.1425,165979999
29611968.0317,165993701
29611968.0221,165993699
29611993.0123,165994286
29611993.2327,165994281
29611971.2255,165993798
29611993.2300,165994280
29611993.2355,165994283
29611971.0019,165993801
29611456.1445,165979908
29611456.1520,165979913
29611993.0054,165994285
29611993.0152,165994287
29611993.0025,165994284
29611971.2351,165993800
29611971.0047,165993802
29611971.0239,165993806
29637065.1525,166898734
29611424.1230,165979793
29611424.1200,165979786
29611459.1350,165979992
29605520.2318,165789983
29637009.1505,166897853
29611997.1845,165994393
29612116.2109,166005674
29611699.1030,165987277
29611699.1105,165987279
29612116.2139,166005677
29612116.2244,166005683
29612116.2344,166005689
29611618.1815,165984171
29612768.1400,166029606
29611424.1300,165979800
29602368.2010,165696800
29612786.1335,166029675
29611699.1215,165987283
29611722.1523,165987295
29611722.1632,165987299
29611722.1742,165987303
29611722.1850,165987307
29611968.0125,165993697
29611968.0030,165993695
29611968.0000,165993694
29611968.0057,165993696
29611968.0153,165993698
29611968.0249,165993700
29636780.2139,166887988
29638211.1240,166943991
29636605.1320,166881005
29602368.2212,165696812
29605520.2138,165789960
29610373.1800,165945198
29639232.1440,166979642
29611699.1140,165987281
29612772.1210,166029627
29613025.1205,166038335
29611459.1215,165979971
29612838.1355,166033801
29612772.1340,166029642
29612609.1720,166024182
29954576.2117,172023304
29752704.1420,170166841
29611971.0115,165993803
29612116.2314,166005686
29611997.2120,165994408
29612116.2210,166005680
29611997.1815,165994390
29611997.1915,165994396
29612116.2040,166005671
29611699.1405,165987289
29611997.2017,165994402
29611997.1745,165994387
29611997.1947,165994399
29611997.2047,165994405
29752077.1440,170147031
29752213.2101,170152539
29752806.1040,170171633
29963753.1145,172173862
29638399.0318,166952043
29639467.1445,166987583
29638512.2255,166957822
29612609.1920,166024202
29612772.1525,166029657
29613179.1400,166041444
29613503.2034,166060771
29639697.1758,166991275
29638220.1140,166944030
29643474.1846,167109881
29636780.1951,166887984
29639716.1725,166991326
29638127.1640,166942600
29638495.1740,166956596
29636600.1225,166880859
29639697.1955,166991287
29636613.1205,166881121
29637079.1155,166898774
29641936.1745,167061894
29613503.1846,166060759
29613534.2019,166061880
29613534.2049,166061883
29637009.1245,166897833
29613179.1510,166041448
29613538.2040,166061903
29639708.0318,166991310
29613025.1410,166038355
29637009.1540,166897858
29639232.1515,166979647
29636780.2206,166887989
29636775.2145,166887753
29640799.1440,167024021
29639721.0049,166991377
29642161.1440,167074926
29642310.1240,167083097
29642429.2110,167086477
29641356.2010,167046591
29602368.2112,165696806
29643123.1545,167108193
29641358.2145,167046668
29639368.1405,166983896
29613534.1841,166061871
29646522.1645,167205814
29613025.1335,166038350
29638247.2030,166944179
29639024.1610,166972778
29613534.2121,166061886
29613534.2151,166061889
29613538.2110,166061906
29613532.2300,166061854
29613421.1835,166058832
29643092.1745,167106089
29639232.1335,166979632
29613538.2212,166061912
29612772.1240,166029632
29613532.2327,166061855
29613532.2355,166061856
29639711.2055,166991320
29613179.1135,166041436
29613503.1913,166060762
29613179.1210,166041438
29613503.1940,166060765
29639265.1250,166979918
29641093.1245,167036258
29643485.2110,167110038
29645916.0317,167188336
29613534.1915,166061874
29613025.1305,166038345
29613534.1946,166061877
29643202.1120,167108701
29642433.1846,167086720
29643481.1951,167109942
29613025.1235,166038340
29613538.1940,166061897
29613538.2010,166061900
29645434.1245,167176594
29645561.1310,167181806
29613179.1245,166041440
29613421.1909,166058835
29613421.1941,166058838
29613179.1323,166041442
29642169.1600,167076194
29613421.2013,166058841
29613664.2055,166062465
29613503.2007,166060768
29613532.0025,166061857
29613532.0054,166061858
29613025.1520,166038365
29613532.0123,166061859
29645454.1830,167177574
29644862.2216,167148185
29643120.1500,167108115
29644862.2116,167148179
29644188.1240,167133561
29644845.1924,167147383
29580117.2024,165010008
29614934.2112,166091954
29644552.1415,167142033
29644822.0249,167147232
29954576.2148,172023307
29644243.1530,167134518
29644261.1745,167134910
29746400.1345,170026950
29645472.1515,167179019
29644836.0022,167147362
29613421.1730,166058826
29613179.1100,166041434
29644834.0047,167147292
29613421.1800,166058829
29645934.0115,167188822
29645911.2055,167188248
29752806.1110,170171635
29637082.1400,166898824
29637009.1355,166897843
29639697.1826,166991278
29638220.1440,166944040
29637699.0115,166929137
29605520.2035,165789950
29638495.1810,166956599
29636775.2215,166887756
29613421.2116,166058847
29612768.1530,166029621
29613503.1819,166060756
29612786.1535,166029695
29613025.1445,166038360
29612838.1430,166033806
29613532.0220,166061861
29580117.2051,165010009
29613421.2043,166058844
29601181.1650,165648605
29602368.2142,165696809
29612609.1950,166024207
29612609.2020,166024212
29613534.1738,166061865
29960973.1210,172124350
29614388.1415,166081830
29613534.1810,166061868
29954632.1710,172025777
29614388.1445,166081835
29612768.1430,166029611
29612786.1235,166029664
29612768.1500,166029616
29959322.1450,172099796
29636600.1300,166880861
29613421.1630,166058820
29638220.1215,166944032
29613421.1700,166058823
29613026.1320,166038380
29613026.1220,166038370
29612786.1405,166029680
29613026.1250,166038375
29639711.2125,166991321
29639038.1240,166973042
29639721.0116,166991378
29611424.1515,165979828
29605520.2211,165789964
29636780.2044,166887986
29601181.1950,165648623
29613532.0152,166061860
29613503.1725,166060750
29613503.1752,166060753
29636780.2233,166887990
29621902.2241,166317868
29614388.1315,166081820
29759428.1345,170238291
29614388.1345,166081825
29636613.1240,166881126
29627450.2058,166518835
29751812.1555,170138302
29641367.1730,167046704
29611424.1440,165979821
29612838.1220,166033786
29612838.1505,166033811
29612838.1540,166033816
29612768.1330,166029601
29613179.1435,166041446
29613026.1350,166038385
29755918.1240,170210742
29605520.2243,165789968
29602368.2313,165696818
29578467.1742,164962577
29639716.1752,166991329
29601181.1920,165648620
29613538.2313,166061918
29614388.1215,166081810
29614388.1245,166081815
29612768.1230,166029591
29578467.1809,164962578
29613538.2141,166061909
29614388.1515,166081840
29612768.1300,166029596
29961578.0156,172133103
29578467.1836,164962579
29578467.1903,164962580
29613534.2221,166061892
29994560.1505,172723576
29613538.2243,166061915
29754871.2254,170201141
29612786.1305,166029669
29602368.1940,165696797
29639368.1515,166983900
29756227.0204,170211938
29639232.1550,166979652
29639467.1520,166987585
29752806.1140,170171637
29963753.1255,172173866
29639265.1320,166979923
29641093.1320,167036260
29765007.2015,170275126
29752213.1901,170152527
29762726.2145,170262335
29762726.2245,170262341
29769254.2215,170299849
29688613.0116,168453143
29715401.2327,169133577
29752217.1850,170152898
29752704.1550,170166856
29964425.0156,172181785
29746400.1425,170026957
29962525.1345,172149435
29962502.1530,172149035
29966226.1804,172211782
29715401.2051,169133562
29613664.1805,166062450
29639711.2255,166991324
29640799.1540,167024031
29642161.1515,167074931
29639697.1856,166991281
29645916.0000,167188329
29638495.1840,166956602
29641367.1758,167046707
29612609.1750,166024187
29614774.1130,166085704
29613493.2155,166059506
29613664.1842,166062453
29613493.2225,166059507
29613493.2255,166059508
29614774.1205,166085706
29613466.0019,166059396
29613466.0143,166059400
29644862.2146,167148182
29613664.2326,166062480
29613664.2356,166062483
29613664.2226,166062474
29613664.2256,166062477
29638220.1250,166944034
29752217.1920,170152901
29639368.1550,166983902
29613664.2126,166062468
29613664.2156,166062471
29643485.2138,167110041
29613664.2023,166062462
29636613.1310,166881131
29613493.2055,166059504
29613493.2125,166059505
29639697.2055,166991293
29636780.2300,166887991
29636600.1335,166880863
29636605.1425,166881015
29637077.1200,166898739
29637102.1220,166899449
29636775.2245,166887759
29637131.1315,166900014
29954632.1737,172025780
29639716.1819,166991332
29614774.1240,166085708
29614774.1320,166085710
29613493.1855,166059500
29639265.1350,166979928
29641093.1355,167036262
29613466.0211,166059401
29613466.0115,166059399
29613466.2323,166059393
29613466.2351,166059395
29613466.2255,166059392
29613466.0047,166059397
29613466.0239,166059403
29613664.1916,166062456
29613493.2025,166059503
29614774.1020,166085700
29638399.0220,166952041
29613664.1948,166062459
29614774.1355,166085712
29613430.0400,166058962
29613430.0302,166058960
29613430.0232,166058959
29613430.0132,166058957
29613430.0032,166058955
29613430.0000,166058954
29613430.0102,166058956
29613430.0202,166058958
29613430.0332,166058961
29639490.1050,166987604
29642429.2138,167086480
29639721.0143,166991379
29642310.1315,167083099
29614774.1435,166085714
29613493.1925,166059501
29613493.1955,166059502
29642433.1913,167086723
29639038.1315,166973047
29641936.1815,167061899
29643202.1230,167108705
29614774.1510,166085716
29614920.1650,166091886
29614920.1720,166091889
29614920.1749,166091892
29641356.2110,167046597
29643120.1300,167108095
29643474.1913,167109884
29643092.1815,167106094
29643481.2206,167109947
29643120.1530,167108120
29645911.2124,167188251
29645578.1400,167182876
29644188.1320,167133563
29645569.1335,167183191
29644243.1600,167134523
29614774.1055,166085702
29645434.1320,167176599
29645934.0143,167188823
29645561.1345,167181811
29644834.0115,167147293
29644552.1445,167142038
29644261.1815,167134915
29644836.0049,167147363
29580117.1957,165010007
29578467.1930,164962581
29644845.1954,167147386
29752217.1951,170152904
29645472.1105,167179005
29644822.0317,167147233
29645578.1250,167182866
29645454.1900,167177579
29752806.1440,170171649
29754871.2322,170201142
29639038.1210,166973037
29752806.1240,170171641
29752720.1540,170167270
29637102.1255,166899454
29758842.1815,170234244
29638220.1325,166944036
29636775.2315,166887762
29637077.1235,166898744
29638211.1520,166944016
29615836.1300,166127229
29615836.1400,166127239
29636613.1345,166881136
29616120.1846,166134862
29614920.1916,166091901
29616120.2007,166134871
29614920.1946,166091904
29616120.1725,166134853
29615970.1220,166130183
29614937.1933,166092420
29614937.1903,166092417
29616138.1927,166134965
29616138.2303,166134990
29614937.2314,166092441
29756227.0300,170211940
29614937.2344,166092444
29613026.1420,166038390
29613026.1450,166038395
29613026.1520,166038400
29755978.1340,170211040
29754098.1853,170190735
29615774.1745,166122216
29954632.1804,172025783
29615970.1110,166130179
29615970.1035,166130177
29615970.1145,166130181
29616120.1752,166134856
29614920.2016,166091907
29614920.2045,166091910
29612786.1435,166029685
29614937.2005,166092423
29616138.1900,166134962
29616138.1954,166134968
29616138.2021,166134971
29616138.2236,166134987
29616138.2048,166134974
29614937.2211,166092435
29614937.2243,166092438
29615816.1245,166126516
29532051.2111,163763118
29636475.1445,166874729
29762726.1915,170262320
29615816.1315,166126521
29751812.1450,170138292
29615816.1215,166126511
29614920.1817,166091895
29614937.2138,166092432
29616772.1300,166157685
29614937.1805,166092411
29615816.1345,166126526
29615816.1415,166126531
29616120.1819,166134859
29614920.2112,166091913
29614937.2035,166092426
29616120.1940,166134868
29614937.2105,166092429
29616138.2209,166134984
29755918.1350,170210746
29615774.1645,166122206
29615774.1510,166122191
29615774.1615,166122201
29615774.1845,166122226
29614920.1846,166091898
29612786.1505,166029690
29616120.1913,166134865
29614937.1834,166092414
29615816.1445,166126536
29615816.1515,166126541
29616120.2034,166134874
29616120.2101,166134877
29616772.1230,166157680
29616772.1330,166157690
29638495.1910,166956605
29616772.1400,166157695
29615836.1430,166127244
29615836.1330,166127234
29615836.1230,166127224
29615836.1200,166127219
29769254.2245,170299852
29532051.1749,163763112
29615836.1500,166127249
29639038.1345,166973052
29615836.1530,166127254
29752700.1630,170166647
29615970.1255,166130185
29762726.2215,170262338
29616138.2115,166134977
29616138.2142,166134980
29765007.2145,170275135
29614937.0014,166092447
29746375.1330,170025433
29753455.2117,170185174
29615774.1815,166122221
29615774.1545,166122196
29615774.1715,166122211
29752704.1650,170166866
29959052.1510,172096924
29959322.1555,172099806
29962525.1445,172149445
29964425.0028,172181781
29965480.1530,172193375
29617782.1500,166185206
29617218.2236,166175391
29617794.1625,166185265
29617851.1640,166185790
29617851.1740,166185800
29616925.1320,166159122
29618527.2323,166209198
29616925.1350,166159127
29752213.2131,170152542
29616925.1520,166159142
29616925.1420,166159132
29616825.1815,166158648
29617825.1520,166185758
29617784.1440,166185241
29617782.1330,166185191
29617782.1400,166185196
29617825.1250,166185733
29637077.1310,166898749
29616925.1220,166159112
29638211.1555,166944021
29637103.1455,166899509
29639038.1415,166973057
29616980.1105,166159377
29616980.1140,166159379
29616980.1215,166159381
29616980.1250,166159383
29616980.1325,166159385
29616980.1405,166159387
29636601.1400,166880884
29752720.1610,170167275
29616980.1445,166159389
29616980.1520,166159391
29637102.1330,166899459
29616925.1250,166159117
29617218.2209,166175388
29617158.2007,166169571
29616808.1440,166157738
29617218.2303,166175394
29617158.2034,166169574
29617158.2101,166169577
29618544.1940,166211784
29616825.1915,166158658
29616825.1745,166158643
29617825.1420,166185748
29617825.1450,166185753
29617784.1510,166185246
29616825.1645,166158633
29753230.1400,170180836
29616825.1715,166158638
29617794.1525,166185255
29616825.1545,166158623
29617218.2115,166175382
29617158.1846,166169562
29617218.2021,166175376
29616772.1500,166157705
29616772.1530,166157710
29617794.1555,166185260
29616808.1240,166157718
29617851.1840,166185810
29617794.1725,166185275
29617794.1655,166185270
29617851.1540,166185780
29616825.1845,166158653
29616825.1615,166158628
29616925.1450,166159137
29617158.1913,166169565
29617158.1940,166169568
29617218.2048,166175379
29617218.2142,166175385
29617218.1927,166175370
29617158.1725,166169553
29617158.1752,166169556
29617158.1819,166169559
29616808.1510,166157743
29617218.1954,166175373
29616772.1430,166157700
29617794.1755,166185280
29617851.1610,166185785
29617851.1710,166185795
29636613.1415,166881141
29617851.1810,166185805
29617851.1910,166185815
29618527.2255,166209190
29617218.1900,166175367
29618527.2351,166209206
29618527.0047,166209218
29746400.1545,170026973
29616808.1310,166157723
29616808.1340,166157728
29616808.1410,166157733
29639490.1200,166987608
29638495.1940,166956608
29627450.1730,166518814
29617782.1530,166185211
29617850.1110,166185766
29617825.1220,166185728
29751846.1400,170139910
29617850.1225,166185770
29618527.0019,166209213
29638220.1400,166944038
29617784.1210,166185216
29617784.1240,166185221
29617784.1340,166185231
29947910.1545,171921413
29605474.1915,165789048
29617784.1410,166185236
29754098.2024,170190738
29755918.1425,170210748
29752806.1310,170171643
29752806.1210,170171639
29947911.1350,171921443
29947910.1510,171921408
29619919.1928,166252517
29618544.2116,166211793
29618554.0014,166215496
29619375.1300,166231917
29619919.1828,166252511
29619325.1635,166230981
29636613.1450,166881146
29753247.1440,170181313
29619379.1240,166231960
29619927.0143,166252545
29619919.2058,166252526
29619927.0239,166252547
29619379.1450,166231980
29619927.0211,166252546
29614934.2010,166091948
29619220.1750,166230314
29618541.1925,166210030
29618541.1825,166210024
29619325.1805,166230996
29618554.0112,166215502
29638495.2010,166956611
29618554.0145,166215505
29617782.1300,166185186
29617825.1320,166185738
29619325.1535,166230971
29636605.1215,166880995
29616129.2244,166134948
29616129.2314,166134951
29619220.1650,166230304
29637077.1345,166898754
29618541.1855,166210027
29636771.1730,166887637
29618536.0123,166209993
29618536.2327,166209989
29618536.2355,166209990
29618536.2300,166209988
29618536.0152,166209994
29637630.1405,166922612
29618536.0220,166209995
29618536.0054,166209992
29619443.1440,166234709
29618536.0025,166209991
29619379.1415,166231975
29619443.1405,166234707
29637131.1425,166900024
29637102.1405,166899464
29614934.2041,166091951
29617825.1350,166185743
29619220.1550,166230294
29619220.1820,166230319
29618541.2055,166210039
29618541.1955,166210033
29619927.0019,166252542
29619927.2255,166252539
29619412.1500,166233954
29618527.0211,166209237
29618544.2218,166211799
29619412.1355,166233944
29617782.1430,166185201
29618544.2247,166211802
29618541.2125,166210042
29619927.2323,166252540
29619919.1858,166252514
29617784.1310,166185226
29947910.1620,171921418
29619927.2351,166252541
29619919.2028,166252523
29618541.2025,166210036
29619443.1255,166234703
29619412.1425,166233949
29619412.1220,166233929
29619412.1250,166233934
29619412.1530,166233959
29619375.1435,166231932
29618544.2146,166211796
29752077.1110,170147019
29618544.2044,166211790
29619375.1405,166231927
29618541.1725,166210018
29619375.1510,166231937
29619375.1330,166231922
29618554.2345,166215493
29618541.1755,166210021
29618554.0043,166215499
29619375.1540,166231942
29619375.1230,166231912
29618544.2012,166211787
29619325.1735,166230991
29619325.1705,166230986
29619919.1730,166252505
29619927.0047,166252543
29619919.1758,166252508
29618527.0115,166209225
29618527.0143,166209230
29618527.0239,166209241
29619412.1320,166233939
29619443.1515,166234711
29619379.1520,166231985
29618544.2315,166211805
29619443.1140,166234699
29619325.1605,166230976
29752720.1640,170167280
29619220.1920,166230329
29619220.1850,166230324
29619443.1105,166234697
29619443.1215,166234701
29619443.1330,166234705
29619220.1720,166230309
29619220.1620,166230299
29752806.1340,170171645
29751846.1430,170139915
29947976.1200,171922011
29636613.1525,166881151
29620856.2055,166278781
29619379.1310,166231965
29619379.1345,166231970
29620513.1245,166269425
29620513.1210,166269418
29620829.1758,166278659
29620513.1355,166269439
29620829.1958,166278671
29620829.2058,166278677
29619928.2327,166252550
29619928.2355,166252551
29619928.0123,166252554
29947976.1230,171922016
29619928.2300,166252549
29620856.2155,166278783
29620563.1745,166273856
29620513.1430,166269446
29620852.2147,166278757
29620852.2047,166278751
29620856.2255,166278785
29620513.1505,166269453
29620513.1540,166269460
29620856.2125,166278782
29620856.1925,166278778
29619924.0221,166252535
29638247.1700,166944144
29637103.1530,166899514
29620866.0115,166279056
29620863.2139,166279030
29620563.1945,166273887
29620863.2210,166279033
29620863.2344,166279042
29620866.2323,166279052
29620866.2255,166279051
29620563.2045,166273925
29620503.1445,166269392
29620866.0047,166279055
29620856.2225,166278784
29620852.2117,166278754
29619924.0125,166252533
29619924.0030,166252531
29619924.0000,166252530
29619924.0057,166252532
29619924.0153,166252534
29637102.1440,166899469
29619924.0317,166252537
29752217.1625,170152883
29620564.1930,166274010
29620564.1800,166273995
29620564.1700,166273985
29620667.1400,166277319
29620564.1900,166274005
29620829.2028,166278674
29620503.1225,166269372
29620503.1300,166269377
29619919.1958,166252520
29619924.0345,166252538
29620563.2015,166273902
29620856.2025,166278780
29620516.1310,166270023
29620856.1855,166278777
29620516.1200,166270013
29619927.0115,166252544
29620863.0014,166279045
29752806.1410,170171647
29614934.1940,166091945
29638495.2040,166956614
29620563.1845,166273872
29620863.2040,166279024
29620863.2109,166279027
29620829.1858,166278665
29620564.1600,166273975
29752700.1400,170166622
29620863.2314,166279039
29620866.0019,166279054
29619928.0220,166252556
29620866.2351,166279053
29619928.0152,166252555
29620516.1420,166270033
29620829.1928,166278668
29620516.1345,166270028
29620856.1955,166278779
29619928.0025,166252552
29619928.0054,166252553
29620667.1250,166277315
29636771.1758,166887640
29620667.1210,166277313
29620667.1110,166277309
29620667.1140,166277311
29619924.0249,166252536
29620667.1325,166277317
29620667.1440,166277321
29620863.2244,166279036
29620563.1915,166273879
29620563.1815,166273865
29620563.1715,166273847
29620503.1410,166269387
29620503.1335,166269382
29620503.1520,166269397
29620829.1828,166278662
29620852.1745,166278733
29620503.1150,166269367
29620564.1730,166273990
29620829.1730,166278656
29620513.1320,166269432
29620852.1815,166278736
29637077.1420,166898759
29753230.1510,170180846
29620564.1630,166273980
29620564.1830,166274000
29947911.1140,171921423
29755918.1500,170210750
29621420.1820,166304225
29621420.1920,166304235
29621574.1345,166305801
29622028.1844,166320773
29621613.1045,166305831
29622000.1940,166320423
29621979.2125,166320400
29621574.1455,166305811
29622028.1720,166320764
29621638.1550,166306574
29621638.1100,166306558
29620516.1455,166270038
29621408.1340,166304153
29636771.1828,166887643
29621418.1400,166304190
29621408.1230,166304143
29621420.1720,166304215
29620868.0057,166284148
29620868.0153,166284150
29620867.2300,166280799
29620867.2355,166280801
29620516.1530,166270043
29621420.1850,166304230
29622028.2117,166320788
29621420.1750,166304220
29621574.1200,166305786
29621613.1340,166305841
29621613.1535,166305847
29620867.0054,166280803
29620867.0152,166280805
29620516.1235,166270018
29621979.2055,166320399
29621979.1855,166320395
29621399.1335,166303689
29621574.1235,166305791
29621979.2155,166320401
29621399.1150,166303674
29620868.0317,166284153
29636605.1350,166881010
29620852.2017,166278748
29620868.0249,166284152
29621418.1510,166304200
29621399.1225,166303679
29620866.0239,166279059
29620866.0143,166279057
29620866.0211,166279058
29620852.1915,166278742
29620852.1947,166278745
29621613.1500,166305845
29621613.1423,166305843
29621613.1305,166305839
29621613.1230,166305837
29621613.1010,166305829
29622028.1746,166320767
29622028.1944,166320779
29622028.2040,166320785
29637077.1455,166898764
29622028.2148,166320791
29621979.1925,166320396
29620665.1355,166277279
29621979.1955,166320397
29620665.1210,166277258
29621574.1530,166305816
29621420.2020,166304245
29620665.1505,166277293
29637102.1515,166899474
29620867.2327,166280800
29620665.1540,166277300
29620852.1845,166278739
29620665.1430,166277286
29621574.1420,166305806
29637131.1500,166900029
29621418.1250,166304180
29621399.1300,166303684
29620868.0125,166284149
29620868.0030,166284147
29620868.0000,166284146
29621418.1435,166304195
29621399.1410,166303694
29621979.2255,166320403
29621399.1520,166303704
29621418.1325,166304185
29621979.2225,166320402
29621574.1310,166305796
29621408.1305,166304148
29622028.2012,166320782
29622028.1914,166320776
29532051.1932,163763115
29622000.1846,166320417
29620665.1245,166277265
29621638.1135,166306560
29621638.1245,166306564
29621638.1355,166306568
29621638.1515,166306572
29621408.1525,166304168
29621638.1025,166306556
29621408.1415,166304158
29621420.1950,166304240
29638220.1105,166944028
29621418.1215,166304175
29620867.0220,166280806
29620867.0123,166280804
29620867.0025,166280802
29621638.1440,166306570
29621408.1450,166304163
29621420.1650,166304210
29621418.1545,166304205
29621638.1320,166306566
29621638.1210,166306562
29947911.1425,171921448
29638495.2110,166956617
29639490.1235,166987610
29758842.1945,170234253
29622044.2210,166320827
29614934.2142,166091957
29622044.1910,166320809
29621909.1730,166318316
29621909.1758,166318319
29621902.1934,166317850
29622722.1450,166336939
29621950.0202,166320133
29622722.1345,166336929
29621977.0143,166320390
29620665.1320,166277272
29614934.2312,166091966
29621950.0032,166320130
29621613.1120,166305833
29622000.1913,166320420
29622000.2101,166320432
29621950.0000,166320129
29622722.1210,166336914
29622744.1405,166338216
29621977.0211,166320391
29622000.1752,166320411
29621977.0239,166320392
29622744.1435,166338221
29622839.1220,166347790
29622744.1200,166338196
29621950.0402,166320137
29614934.2212,166091960
29622722.1415,166336934
29637077.1530,166898769
29621977.2351,166320386
29622044.2240,166320830
29622744.1130,166338191
29622044.2310,166320833
29621399.1445,166303699
29622839.1425,166347810
29621977.2255,166320384
29622044.2010,166320815
29637102.1545,166899479
29621909.2046,166318337
29621909.2114,166318340
29621909.1922,166318328
29622011.0220,166320753
29621979.2025,166320398
29621909.1826,166318322
29637131.1535,166900034
29621902.1904,166317847
29622722.1520,166336944
29622011.0025,166320749
29621902.1834,166317844
29621909.1950,166318331
29622000.1819,166320414
29622744.1300,166338206
29621902.1805,166317841
29622744.1330,166338211
29622028.1814,166320770
29621613.1155,166305835
29620868.0221,166284151
29622011.2327,166320747
29622839.1150,166347785
29622744.1230,166338201
29621909.2018,166318334
29622011.0123,166320751
29636771.1858,166887646
29621909.1854,166318325
29622011.0054,166320750
29639256.1255,166979673
29622000.2034,166320429
29622839.1500,166347815
29622839.1530,166347820
29601181.1720,165648608
29622722.1310,166336924
29621977.0019,166320387
29622011.2300,166320746
29621977.0047,166320388
29621950.0302,166320135
29621950.0332,166320136
29621977.2323,166320385
29752217.1719,170152889
29621950.0232,166320134
29622722.1240,166336919
29622839.1250,166347795
29622044.2140,166320824
29622839.1320,166347800
29621950.0102,166320131
29621950.0132,166320132
29622044.2040,166320818
29622044.2110,166320821
29622000.2007,166320426
29621902.2008,166317853
29622044.1940,166320812
29622744.1510,166338226
29622011.0152,166320752
29621977.0115,166320389
29622839.1355,166347805
29638247.1800,166944154
29638247.1730,166944149
29614934.2242,166091963
29621902.2038,166317856
29622000.1725,166320408
29759456.2300,170238925
29753230.1620,170180856
29753247.1550,170181323
29754098.1751,170190733
29947976.1340,171922026
29638495.2140,166956620
29755918.1535,170210752
29947911.1605,171921463
29759456.0136,170238931
29947897.1410,171921308
29760121.2300,170242875
29762726.2015,170262326
29623069.1410,166353858
29623069.1445,166353860
29638247.1830,166944159
29623390.1834,166359072
29623390.1904,166359075
29639721.0210,166991380
29642429.2205,167086483
29642310.1435,167083103
29638355.1425,166947650
29623390.1805,166359069
29639256.1510,166979693
29622011.2355,166320748
29623069.1115,166353848
29623389.2240,166358834
29623389.2010,166358819
29623389.2310,166358837
29639490.1350,166987614
29624050.1435,166396975
29623390.2008,166359081
29623390.2038,166359084
29623389.2210,166358831
29623390.2108,166359087
29623931.1020,166388324
29623931.1055,166388326
29623389.2110,166358825
29623389.2140,166358828
29623069.1150,166353850
29623931.1205,166388330
29636771.1928,166887649
29641093.1435,167036264
29639697.2025,166991290
29639265.1450,166979938
29637103.1205,166899484
29623390.0108,166359111
29623390.0008,166359105
29623390.2308,166359099
29623390.0038,166359108
29623069.1040,166353846
29623389.2040,166358822
29623389.1910,166358813
29623390.0138,166359114
29625016.1510,166429193
29623389.1940,166358816
29623390.2138,166359090
29639256.1225,166979668
29752217.1748,170152892
29637131.1605,166900039
29638419.0049,166953130
29624455.1940,166406859
29623380.1826,166358766
29623380.1854,166358769
